path,filename,extension,normalized_id,size_bytes,category
prydwen_assets/planars/broken_keel.png,broken_keel.png,.png,broken_keel,22088,planars
prydwen_assets/planars/celestial_differentiator.png,celestial_differentiator.png,.png,celestial_differentiator,23322,planars
prydwen_assets/planars/city_of_converging_stars.png,city_of_converging_stars.png,.png,city_of_converging_stars,25908,planars
prydwen_assets/planars/cosmic_life_sciences_institute.png,cosmic_life_sciences_institute.png,.png,cosmic_life_sciences_institute,11752,planars
"prydwen_assets/planars/duran,_dynasty_of_running_wolves.png","duran,_dynasty_of_running_wolves.png",.png,duran_dynasty_of_running_wolves,21685,planars
prydwen_assets/planars/fallen_star_anchorage.png,fallen_star_anchorage.png,.png,fallen_star_anchorage,11183,planars
prydwen_assets/planars/firmament_frontline_glamoth.png,firmament_frontline_glamoth.png,.png,firmament_frontline_glamoth,21470,planars
prydwen_assets/planars/fleet_of_the_ageless.png,fleet_of_the_ageless.png,.png,fleet_of_the_ageless,21958,planars
prydwen_assets/planars/forge_of_the_kalpagni_lantern.png,forge_of_the_kalpagni_lantern.png,.png,forge_of_the_kalpagni_lantern,22372,planars
prydwen_assets/planars/giant_tree_of_rapt_brooding.png,giant_tree_of_rapt_brooding.png,.png,giant_tree_of_rapt_brooding,20043,planars
prydwen_assets/planars/inert_salsotto.png,inert_salsotto.png,.png,inert_salsotto,21129,planars
prydwen_assets/planars/izumo_gensei_and_takama_divine_realm.png,izumo_gensei_and_takama_divine_realm.png,.png,izumo_gensei_and_takama_divine_realm,23525,planars
"prydwen_assets/planars/lushaka,_the_sunken_seas.png","lushaka,_the_sunken_seas.png",.png,lushaka_the_sunken_seas,22174,planars
prydwen_assets/planars/pan-cosmic_commercial_enterprise.png,pan-cosmic_commercial_enterprise.png,.png,pan_cosmic_commercial_enterprise,22076,planars
"prydwen_assets/planars/penacony,_land_of_the_dreams.png","penacony,_land_of_the_dreams.png",.png,penacony_land_of_the_dreams,19825,planars
prydwen_assets/planars/punklorde_stage_zero.png,punklorde_stage_zero.png,.png,punklorde_stage_zero,21596,planars
prydwen_assets/planars/revelry_by_the_sea.png,revelry_by_the_sea.png,.png,revelry_by_the_sea,20101,planars
prydwen_assets/planars/rutilant_arena.png,rutilant_arena.png,.png,rutilant_arena,22321,planars
"prydwen_assets/planars/sigonia,_the_unclaimed_desolation.png","sigonia,_the_unclaimed_desolation.png",.png,sigonia_the_unclaimed_desolation,17316,planars
prydwen_assets/planars/space_sealing_station.png,space_sealing_station.png,.png,space_sealing_station,25221,planars
prydwen_assets/planars/sprightly_vonwacq.png,sprightly_vonwacq.png,.png,sprightly_vonwacq,20852,planars
prydwen_assets/planars/talia_kingdom_of_banditry.png,talia_kingdom_of_banditry.png,.png,talia_kingdom_of_banditry,20059,planars
prydwen_assets/planars/tengoku@livestream.png,tengoku@livestream.png,.png,tengoku_livestream,22898,planars
prydwen_assets/planars/the_wondrous_bananamusement_park.png,the_wondrous_bananamusement_park.png,.png,the_wondrous_bananamusement_park,22695,planars
prydwen_assets/relics/as_navigator_isee_sees_it.png,as_navigator_isee_sees_it.png,.png,as_navigator_isee_sees_it,8300,relics
prydwen_assets/relics/band_of_sizzling_thunder.png,band_of_sizzling_thunder.png,.png,band_of_sizzling_thunder,13486,relics
prydwen_assets/relics/champion_of_streetwise_boxing.png,champion_of_streetwise_boxing.png,.png,champion_of_streetwise_boxing,16627,relics
prydwen_assets/relics/divine-querying_master_smith.png,divine-querying_master_smith.png,.png,divine_querying_master_smith,8777,relics
prydwen_assets/relics/diviner_of_distant_reach.png,diviner_of_distant_reach.png,.png,diviner_of_distant_reach,20282,relics
prydwen_assets/relics/eagle_of_twilight_line.png,eagle_of_twilight_line.png,.png,eagle_of_twilight_line,21887,relics
prydwen_assets/relics/ever-glorious_magical_girl.png,ever-glorious_magical_girl.png,.png,ever_glorious_magical_girl,20755,relics
prydwen_assets/relics/firesmith_of_lava-forging.png,firesmith_of_lava-forging.png,.png,firesmith_of_lava_forging,22228,relics
prydwen_assets/relics/genius_of_brilliant_stars.png,genius_of_brilliant_stars.png,.png,genius_of_brilliant_stars,16771,relics
prydwen_assets/relics/guard_of_wuthering_snow.png,guard_of_wuthering_snow.png,.png,guard_of_wuthering_snow,19885,relics
prydwen_assets/relics/hero_of_triumphant_song.png,hero_of_triumphant_song.png,.png,hero_of_triumphant_song,24430,relics
prydwen_assets/relics/hunter_of_glacial_forest.png,hunter_of_glacial_forest.png,.png,hunter_of_glacial_forest,20924,relics
prydwen_assets/relics/iron_cavalry_against_the_scourge.png,iron_cavalry_against_the_scourge.png,.png,iron_cavalry_against_the_scourge,20336,relics
prydwen_assets/relics/knight_of_purity_palace.png,knight_of_purity_palace.png,.png,knight_of_purity_palace,20243,relics
prydwen_assets/relics/longevous_disciple.png,longevous_disciple.png,.png,longevous_disciple,18352,relics
prydwen_assets/relics/messenger_traversing_hackerspace.png,messenger_traversing_hackerspace.png,.png,messenger_traversing_hackerspace,18147,relics
prydwen_assets/relics/musketeer_of_wild_wheat.png,musketeer_of_wild_wheat.png,.png,musketeer_of_wild_wheat,16009,relics
prydwen_assets/relics/passerby_of_wandering_cloud.png,passerby_of_wandering_cloud.png,.png,passerby_of_wandering_cloud,15072,relics
prydwen_assets/relics/pioneer_diver_of_dead_waters.png,pioneer_diver_of_dead_waters.png,.png,pioneer_diver_of_dead_waters,21429,relics
prydwen_assets/relics/poet_of_mourning_collapse.png,poet_of_mourning_collapse.png,.png,poet_of_mourning_collapse,19291,relics
prydwen_assets/relics/prisoner_in_deep_confinement.png,prisoner_in_deep_confinement.png,.png,prisoner_in_deep_confinement,18821,relics
prydwen_assets/relics/sacerdos'_relived_ordeal.png,sacerdos'_relived_ordeal.png,.png,sacerdos_relived_ordeal,20947,relics
prydwen_assets/relics/scholar_lost_in_erudition.png,scholar_lost_in_erudition.png,.png,scholar_lost_in_erudition,19122,relics
prydwen_assets/relics/self-enshrouded_recluse.png,self-enshrouded_recluse.png,.png,self_enshrouded_recluse,12634,relics
prydwen_assets/relics/the_ashblazing_grand_duke.png,the_ashblazing_grand_duke.png,.png,the_ashblazing_grand_duke,19224,relics
prydwen_assets/relics/the_wind-soaring_valorous.png,the_wind-soaring_valorous.png,.png,the_wind_soaring_valorous,23991,relics
prydwen_assets/relics/thief_of_shooting_meteor.png,thief_of_shooting_meteor.png,.png,thief_of_shooting_meteor,16620,relics
prydwen_assets/relics/warrior_goddess_of_sun_and_thunder.png,warrior_goddess_of_sun_and_thunder.png,.png,warrior_goddess_of_sun_and_thunder,17522,relics
prydwen_assets/relics/wastelander_of_banditry_desert.png,wastelander_of_banditry_desert.png,.png,wastelander_of_banditry_desert,19309,relics
"prydwen_assets/relics/watchmaker,_master_of_dream_machinations.png","watchmaker,_master_of_dream_machinations.png",.png,watchmaker_master_of_dream_machinations,16903,relics
prydwen_assets/relics/wavestrider_captain.png,wavestrider_captain.png,.png,wavestrider_captain,15865,relics
prydwen_assets/relics/world-remaking_deliverer.png,world-remaking_deliverer.png,.png,world_remaking_deliverer,21548,relics
